question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
What are the two types of objects you can create for accessing storage in MetaCentrum?,Storage Secrets,"Storage Secrets, Secrets pro úložiště, Matlab, Storage, JupyterHub",1.0,True,en,1,4
What is one example of how the Samba secret can be used?,Storage Secrets,"Storage Secrets, Samba Server, Samba Server, Samba Server, Samba Server",1.0,True,en,1,4
Where can you manage and view the generated secrets after creation?,Storage Secrets,"Storage Secrets, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git, Storing Kubernetes Secrets in Git",1.0,True,en,0,5
What happens if you try to run a docker image without specifying a numeric UID?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Limitations of Running Docker Images, Dockerfile, Dockerfile, How to Run NGINX Web Server",1.0,True,en,0,5
Why is using `fakeroot` and changing ownership during the docker build process considered an anti-pattern?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Limitations of Running Docker Images, Dockerfile, Omezení spouštění Docker obrazů, Dockerfile",1.0,True,en,1,4
What is a consequence of not having root access in a running container?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Limitations of Running Docker Images, FAQ, Omezení spouštění Docker obrazů, Omezení spouštění Docker obrazů",1.0,True,en,2,3
How can you allow a service to listen on ports below 1024 from outside the container?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Postgres Operator Cloudnative-PG, Exposing Applications, Omezení spouštění Docker obrazů, Hello world tutorial",1.0,True,en,1,4
How can you work around the limitation of not being able to write to `/var/log/`?,Limitations of Running Docker Images,"Limitations of Running Docker Images, Omezení spouštění Docker obrazů, Limitations of Running Docker Images, Logging, Logging",1.0,True,en,2,3
What are the specific requirements for running the nf-core/sarek pipeline on Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What are the necessary configurations required in the `nextflow.config` file to run a Nextflow pipeline in Kubernetes?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What command should you use to start a Nextflow pipeline in a Kubernetes environment?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
How do you install Nextflow on your local computer for running pipelines in a Kubernetes cluster?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
How can you debug a Nextflow pipeline running in Kubernetes if you encounter issues?,Running Nextflow Pipelines in Kubernetes,"Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,1,4
How do you create a configuration file for Secure VPN on a Linux based OS?,VPN,"VPN, VPN, VPN, JupyterHub, RStudio",1.0,True,en,1,4
What steps are required to connect to Secure VPN on Windows?,VPN,"VPN, VPN, VPN, Matlab, Samba Server",1.0,True,en,1,4
What command is used to activate the VPN tunnel on Linux?,VPN,"VPN, VPN, VPN, VPN, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
Where should the configuration file be stored on Windows?,VPN,"JupyterHub, Desktop, Desktop, RStudio, Samba Server",,False,en,1,4
How can you deactivate the VPN tunnel on Linux?,VPN,"VPN, VPN, VPN, VPN, Running Virtual Machine",1.0,True,en,2,3
How can I customize the Docker image used for my BinderHub notebook instances?,BinderHub,"BinderHub, BinderHub, BinderHub, BinderHub, BinderHub",1.0,True,en,1,4
What are the default resource limits for memory and CPU when using BinderHub?,BinderHub,"BinderHub, BinderHub, GPU and other Resources, GPU and other Resources, BinderHub",1.0,True,en,1,4
What is the path for the persistent volume where I should save data for reuse across different BinderHub instances?,BinderHub,"BinderHub, BinderHub, JupyterHub, BinderHub, JupyterHub",1.0,True,en,1,4
What should I do if I encounter an unknown error while trying to spawn a notebook in BinderHub?,BinderHub,"BinderHub, BinderHub, BinderHub, BinderHub, BinderHub",1.0,True,en,0,5
How do I authenticate to use the CERIT-SC BinderHub instance?,BinderHub,"BinderHub, BinderHub, Harbor (hub.cerit.io), Storage, BinderHub",1.0,True,en,1,4
What information does the `spec.dnsNames` field contain in the certificate configuration?,Certificate,"Certificate, Hello world tutorial, Hello world tutorial, Certificate, Certifikát",1.0,True,en,1,4
What type of applications is the `letsencrypt-stage-dns` issuer suitable for?,Certificate,"Certificate, Certificate, Certifikát, Certifikát, Exposing Applications",1.0,True,en,2,3
How can a Kubernetes managed certificate be issued using a YAML configuration?,Certificate,"Certificate, Certificate, How to Run NGINX Web Server, Certifikát, Exposing Applications",1.0,True,en,1,4
How is the `letsencrypt-prod-dns` issuer different from the `letsencrypt-prod` issuer?,Certificate,"Certificate, Certifikát, Certificate, Security and Network Policy, Vystavování aplikací",1.0,True,en,2,3
What is the purpose of the ACME protocol in Kubernetes certificate management?,Certificate,"Certificate, Certifikát, Vystavování aplikací, Certificate, Exposing Applications",1.0,True,en,2,3
Is the documentation for Snakemake complete or still to be determined?,Snakemake,"Snakemake, BinderHub, MPI Operator, Running Nextflow Pipelines in Kubernetes, Spark Operator",1.0,True,en,1,4
What is Snakemake?,Snakemake,"Snakemake, JupyterHub, Scipion, Spuštění Nextflow Pipelines v Kubernetes, Scipion",1.0,True,en,3,2
Where can I find detailed documentation about Snakemake?,Snakemake,"Snakemake, Running Nextflow Pipelines in Kubernetes, MPI Operator, GitLab Runner in Kubernetes, BinderHub",1.0,True,en,1,4
Where is the Snakemake title section located in the documentation?,Snakemake,"Snakemake, ShinySOM, Kubectl, Scipion, Foldify",1.0,True,en,1,4
Is there information available on how to use Snakemake?,Snakemake,"Snakemake, Running Nextflow Pipelines in Kubernetes, MPI Operator, Running Nextflow Pipelines in Kubernetes, Scipion",1.0,True,en,1,4
Where is the Center CERIT-SC located?,Contacts,"Contacts, Welcome to the CERIT-SC Kubernetes Container Platform, Storage, How to get Access, Storage",1.0,True,en,0,5
How can I contact the support team for issues related to Kubernetes services?,Contacts,"Contacts, Contacts, GitLab Runner in Kubernetes, Requesting a Project, Access Control, Running Nextflow Pipelines in Kubernetes",1.0,True,en,0,5
Who are the three e-infrastructures that constitute the national e-INFRA CZ research infrastructure?,Contacts,"How to get Access, Contacts, How to get Access, Jak získat přístup, Jak získat přístup",2.0,True,en,2,3
What is the email address to reach CERIT-SC for general inquiries?,Contacts,"Contacts, Storage, How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Requesting a Project, Access Control",1.0,True,en,0,5
What services does CERIT-SC provide support for?,Contacts,"Contacts, Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access, Storage, TES/WES",1.0,True,en,0,5
"What is the purpose of the ""Hello world tutorial"" document?",Hello world tutorial,"Hello world tutorial, Tutorial pro Hello World, Hello world tutorial, Harbor (hub.cerit.io), Exposing Applications",1.0,True,en,1,4
What are the requirements for naming a DNS in the Ingress configuration?,Hello world tutorial,"Security and Network Policy, Hello world tutorial, How to Run NGINX Web Server, Exposing Applications, Hello world tutorial",2.0,True,en,0,5
What steps are necessary to expose a Kubernetes application as a network service?,Hello world tutorial,"Hello world tutorial, How to Run NGINX Web Server, Exposing Applications, Tutorial pro Hello World, Vystavování aplikací",1.0,True,en,2,3
How can you create a Kubernetes Deployment to run a custom webserver using `kubectl`?,Hello world tutorial,"Exposing Applications, Hello world tutorial, Hello world tutorial, Hello world tutorial, Hello world tutorial",2.0,True,en,0,5
How can you check the status of deployed Kubernetes resources using `kubectl`?,Hello world tutorial,"Hello world tutorial, GitLab Kubernetes Agent, Running Nextflow Pipelines in Kubernetes, GitLab Runner in Kubernetes, Hello world tutorial",1.0,True,en,0,5
What steps should you follow to install the ownCloud application through the Rancher interface?,ownCloud,"ownCloud, ownCloud, ownCloud, ownCloud, Scipion",1.0,True,en,2,3
How do you check that a remote file system is connected to your home directory in the pod?,ownCloud,"ownCloud, Storage, Minio, Wireguard, ownCloud",1.0,True,en,0,5
How can you run the ownCloud client application to sync data between a pod and an ownCloud server?,ownCloud,"ownCloud, ownCloud, ownCloud, ownCloud, ownCloud",1.0,True,en,1,4
How can you delete a running instance of the ownCloud application while preserving data in the home directory?,ownCloud,"ownCloud, ownCloud, ShinySOM, Matlab, Scipion",1.0,True,en,0,5
What is a prerequisite for the ownCloud client to sync data into a pod?,ownCloud,"ownCloud, ownCloud, ownCloud, ownCloud, ownCloud",1.0,True,en,2,3
What should be changed in the sample configuration before using it for a job in the cluster?,Jobs,"Jobs, GitLab Runner in Kubernetes, MPI Operator, Available Hardware, MPI Operator",1.0,True,en,0,5
How can I define resource requests and limits for CPU and memory in a job configuration?,Jobs,"GPU and other Resources, GPU and other Resources, GPU and other Resources, FAQ, GPU and other Resources",,False,en,0,5
"What are the possible values for the restart policy in a Kubernetes job, and where can I find more information about them?",Jobs,"Jobs, Jobs, GitLab Runner in Kubernetes, Running Nextflow Pipelines in Kubernetes, GitLab Runner in Kubernetes",1.0,True,en,0,5
Where should I specify the security context for a container in a Kubernetes job?,Jobs,"Security Context, Jobs, Jobs, FAQ, Security Context",2.0,True,en,0,5
What is the significance of using labels in Kubernetes jobs and pods?,Jobs,"Jobs, Jobs, Jobs, Spuštění Nextflow Pipelines v Kubernetes, Jobs",1.0,True,en,1,4
Where can I find more information about the new AI chat website and API?,News,"News, Chat AI, Chat AI, Chat AI, Chat AI",1.0,True,en,0,5
What is required to use the Problem Solving mode of the Better Docs AI Assistant?,News,"News, Chat AI, JupyterHub, Chat AI, JupyterHub",1.0,True,en,1,4
How can I access AlphaFold 3 on Foldify?,News,"Foldify, News, Foldify, Foldify, Foldify",2.0,True,en,0,5
How can MetaCentrum users register for a license agreement to use AlphaFold 3?,News,"News, Foldify, How to get Access, How to get Access, Ansys",1.0,True,en,0,5
What are the three ways to use the Better Docs AI Assistant?,News,"News, Chat AI, Chat AI, JupyterHub, Foldify",1.0,True,en,1,4
What should be filled in as the first item on the Scipion application installation form?,Scipion,"Scipion, Scipion, Scipion, ShinySOM, Scipion",1.0,True,en,0,5
What is the importance of selecting the `Customize Helm options before install` during the installation process?,Scipion,"Ansys, Scipion, Rancher Applications, FAQ, Ansys",2.0,True,en,0,5
What are the quota limits for CPUs when running Scipion and how can they be adjusted?,Scipion,"Scipion, JupyterHub, Scipion, Ansys, GPU and other Resources",1.0,True,en,1,4
How does the synchronization process work between the Onedata spaces and Kubernetes volumes?,Scipion,"Scipion, Scipion, Scipion, Storage, Available Hardware",1.0,True,en,1,4
What happens to data stored outside the Onedata mounts when the Scipion application is deleted?,Scipion,"Scipion, Scipion, Scipion, ownCloud, Scipion",1.0,True,en,1,4
What is provided to each user upon their first login to the Rancher dashboard?,Rancher,"Storage Secrets, Rancher, Desktop, Storage Secrets, Welcome to the CERIT-SC Kubernetes Container Platform",2.0,True,en,0,5
What are the login options available for accessing the Rancher instance?,Rancher,"Storage Secrets, Rancher, RStudio, Desktop, Running Virtual Machine",2.0,True,en,0,5
Where can a user find the list of assigned clusters they have access to in Rancher?,Rancher,"Rancher, Rancher, Requesting a Project, Access Control, Requesting a Project, Access Control, Rancher",1.0,True,en,1,4
What is the recommended way to create additional namespaces in Rancher?,Rancher,"Namespaces, Projects, Namespaces, and Quotas, Rancher, Namespaces, Projekty, Namespaces a Kvóty",3.0,True,en,1,4
How is the organizational structure of Rancher and Kubernetes described?,Rancher,"Rancher, Rancher, Namespaces, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,1,4
What command is used to apply the resource configurations for creating a new logging pipeline?,Logging,"Logging, Logging, GitLab Kubernetes Agent, Running Nextflow Pipelines in Kubernetes, Logging",1.0,True,en,1,4
How can you specify which logs should be sent to the output destination using SyslogNGFlow?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
How do you configure the output destination for logs in a Kubernetes cluster using SyslogNGOutput?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
What is the importance of the loggingRef field in both SyslogNGFlow and SyslogNGOutput configurations?,Logging,"Logging, Logging, Logging, Logging, Logging",1.0,True,en,2,3
What is the role of the Logging operator in a Kubernetes cluster?,Logging,"Logging, Operator Summary, Logging, Operator Summary, Logging",1.0,True,en,1,4
How can you access the Spark UI for your applications?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Spark Operator, Chat AI",1.0,True,en,1,4
How can you avoid permission issues when configuring a Spark application?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Spark Operator, Spark Operator",1.0,True,en,2,3
What is the purpose of the Spark Operator?,Spark Operator,"Spark Operator, Spark Operator, Operator Summary, Spark Operator, Operator Summary",1.0,True,en,1,4
What should you do if you want to use a custom certificate issuer for SparkUI Ingress?,Spark Operator,"Spark Operator, Spark Operator, Spark Operator, Certificate, Spark Operator",1.0,True,en,2,3
What should be used instead of 'hostPath' as a volume source in the cluster?,Spark Operator,"Storage, Postgres Operator Cloudnative-PG, JupyterHub, Spark Operator, Storage",4.0,True,en,0,5
What is the purpose of the MinIO Operator in Kubernetes?,MinIO Operator,"MinIO Operator, MinIO Operator, Operator Summary, Minio, MPI Operator",1.0,True,en,1,4
What is the significance of the 'volumeClaimTemplate' in the MinIO Tenant YAML configuration?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator, Jobs",1.0,True,en,1,4
How can you deploy a single instance of a MinIO Tenant using the MinIO Operator?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator, Minio",1.0,True,en,2,3
How can you access the MinIO S3 storage from other Pods within a Kubernetes cluster?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, Minio, MinIO Operator",1.0,True,en,0,5
What steps can be taken to enhance network security for the MinIO S3 storage in a Kubernetes environment?,MinIO Operator,"MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator, MinIO Operator",1.0,True,en,2,3
"What is the limit for guaranteed CPUs in the default project, and what should I do if I need more?",Desktop,"JupyterHub, GPU and other Resources, Projects, Namespaces, and Quotas, GPU and other Resources, GPU a další zdroje",,False,en,1,4
What happens if the application exceeds the maximum CPU or RAM resources?,Desktop,"Ansys, Desktop, Matlab, ShinySOM, RStudio",2.0,True,en,0,5
"Which display protocols are available for the desktop application, and what are the differences between them?",Desktop,"Desktop, Matlab, Scipion, Desktop, Desktop",1.0,True,en,1,4
How can I preserve the contents of the home directory when reinstalling the desktop application?,Desktop,"ownCloud, Matlab, Desktop, Minio, Desktop",3.0,True,en,0,5
How can I connect e-infra storage to the application and what credentials are required?,Desktop,"Desktop, RStudio, Matlab, Storage Secrets, Ansys",1.0,True,en,0,5
What steps are involved in selecting the application to run in Rancher?,phpMyAdmin,"Rancher Applications, Scipion, Desktop, Scipion, Minio",,False,en,0,5
How can I uninstall the phpMyAdmin application through Rancher?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin",1.0,True,en,2,3
How do I customize the phpMyAdmin application during installation?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, Moodle, phpMyAdmin",1.0,True,en,2,3
What credentials are needed to log into the phpMyAdmin application?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, phpMyAdmin, phpMyAdmin, Moodle",1.0,True,en,2,3
How can I install the phpMyAdmin application using Rancher?,phpMyAdmin,"phpMyAdmin, phpMyAdmin, Scipion, Rancher Applications, phpMyAdmin",1.0,True,en,1,4
How can I enable automatic backups of my PostgreSQL database to S3 storage?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
What configuration is needed to use custom database credentials in a PostgreSQL deployment?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG",1.0,True,en,0,5
