question,correct_document,retrieved_documents,position,correct_found,question_lang,num_czech,num_engl
What are the prerequisites for running a virtual machine using this documentation?,Running Virtual Machine,"Running Virtual Machine, Desktop, Spuštění Virtuálního Stroje, Minio, Scipion",1.0,True,en,1,4
How can you generate an SSH key on Linux or MacOS according to the documentation?,Running Virtual Machine,"Running Virtual Machine, JupyterHub, Spuštění Virtuálního Stroje, Use case Omero, MinIO Operator",1.0,True,en,1,4
How can you ensure data persistence across container restarts according to this documentation?,Running Virtual Machine,"Running Virtual Machine, Hello world tutorial, JupyterHub, Dockerfile, Use case Omero",1.0,True,en,0,5
Which Docker images are recommended for use in this documentation?,Running Virtual Machine,"Dockerfile, Running Virtual Machine, BinderHub, Welcome to the CERIT-SC Kubernetes Container Platform, Harbor (hub.cerit.io)",2.0,True,en,0,5
"What storage limits are imposed on personal projects in Harbor, and how can users manage their storage usage?",Harbor (hub.cerit.io),"Harbor (hub.cerit.io), JupyterHub, Projects, Namespaces, and Quotas, Harbor (hub.cerit.io), Jobs",1.0,True,en,1,4
How can a user push a Docker image to the Harbor registry and what example command should be used?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Running Virtual Machine, Building Docker containers with Gitlab, Dockerfile, BinderHub",1.0,True,en,0,5
What precautions should users take when storing Docker images on Harbor in relation to Kubernetes access?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Add shell to an image without one, Limitations of Running Docker Images, Jobs, Dockerfile",1.0,True,en,0,5
How can users check for vulnerabilities in their Docker images on Harbor and what steps can be taken to address them?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Dockerfile, Harbor (hub.cerit.io), How to Run NGINX Web Server, Limitations of Running Docker Images",1.0,True,en,1,4
How can users access the Harbor docker registry and what credentials are required for command line login?,Harbor (hub.cerit.io),"Harbor (hub.cerit.io), Dockerfile, Building Docker containers with Gitlab, Use case Omero, Vytváření Docker kontejnerů s GitLab",1.0,True,en,1,4
What should you do if a TLS certificate is not issued due to resource quotas?,Exposing Applications,"Exposing Applications, Certificate, Vystavování aplikací, Certifikát, Projects, Namespaces, and Quotas",1.0,True,en,2,3
How can you restrict access to a Kubernetes application to specific IP ranges?,Exposing Applications,"Exposing Applications, Postgres Operator Cloudnative-PG, Wireguard, MinIO Operator, Security and Network Policy",1.0,True,en,0,5
What are the steps to enable TLS for a web-based application using Ingress?,Exposing Applications,"Exposing Applications, Security and Network Policy, Jak spustit webový server NGINX, Bezpečnost a síťová politika, Hello world tutorial",1.0,True,en,2,3
How should a web-based application be exposed to the Internet according to this documentation?,Exposing Applications,"Exposing Applications, Vystavování aplikací, Samba Server, Harbor (hub.cerit.io), Use case Omero",1.0,True,en,1,4
What are the differences in IP address requirements between web-based applications and other applications?,Exposing Applications,"Exposing Applications, Vystavování aplikací, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Certifikát",1.0,True,en,3,2
How is the organizational structure of Rancher and Kubernetes described?,Rancher,"Rancher, Rancher, Requesting a Project, Access Control, Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access",1.0,True,en,1,4
What is the recommended way to create additional namespaces in Rancher?,Rancher,"Projects, Namespaces, and Quotas, Namespaces, Rancher, Desktop, Namespaces",3.0,True,en,1,4
Where can a user find the list of assigned clusters they have access to in Rancher?,Rancher,"Rancher, Personal Monitoring, Requesting a Project, Access Control, Namespaces, Rancher",1.0,True,en,1,4
What are the login options available for accessing the Rancher instance?,Rancher,"Storage Secrets, Desktop, Running Virtual Machine, Rancher, Scipion",4.0,True,en,0,5
What is provided to each user upon their first login to the Rancher dashboard?,Rancher,"Personal Monitoring, Storage Secrets, Rancher, Desktop, Welcome to the CERIT-SC Kubernetes Container Platform",3.0,True,en,0,5
What command is used to apply the resource configurations for creating a new logging pipeline?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, GitLab Kubernetes Agent, FAQ",1.0,True,en,1,4
How do you configure the output destination for logs in a Kubernetes cluster using SyslogNGOutput?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Jobs, Hello world tutorial",1.0,True,en,1,4
What is the role of the Logging operator in a Kubernetes cluster?,Logging,"Logging, Logging, Operator Summary, Spark Operator, MPI Operator",1.0,True,en,1,4
How can you specify which logs should be sent to the output destination using SyslogNGFlow?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
What is the importance of the loggingRef field in both SyslogNGFlow and SyslogNGOutput configurations?,Logging,"Logging, Logging, Running Nextflow Pipelines in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes, MinIO Operator",1.0,True,en,2,3
How can you configure the database for Moodle if you want to use an existing external database?,Moodle,"Moodle, phpMyAdmin, Moodle, Use case Omero, JupyterHub",1.0,True,en,1,4
What information is required to customize the General section during Moodle installation?,Moodle,"Moodle, Moodle, phpMyAdmin, NBGrader Docs, NBGrader Docs",1.0,True,en,2,3
What steps do you follow to select the Moodle application from the catalog?,Moodle,"Moodle, Moodle, phpMyAdmin, Rancher Applications, Matlab",1.0,True,en,1,4
How do you log in to the Rancher portal before installing Moodle?,Moodle,"Moodle, phpMyAdmin, Moodle, Desktop, Storage Secrets",1.0,True,en,1,4
What actions should you take to delete a running instance of the Moodle application?,Moodle,"Moodle, ShinySOM, phpMyAdmin, Ansys, RStudio",1.0,True,en,0,5
What steps should you follow to install the ownCloud application through the Rancher interface?,ownCloud,"ownCloud, Desktop, ShinySOM, Scipion, Minio",1.0,True,en,0,5
How can you delete a running instance of the ownCloud application while preserving data in the home directory?,ownCloud,"ownCloud, ShinySOM, ownCloud, Matlab, Ansys",1.0,True,en,1,4
How can you run the ownCloud client application to sync data between a pod and an ownCloud server?,ownCloud,"ownCloud, Minio, ownCloud, Spark Operator, Scipion",1.0,True,en,1,4
How do you check that a remote file system is connected to your home directory in the pod?,ownCloud,"ownCloud, Storage, MinIO Operator, Wireguard, Personal Monitoring",1.0,True,en,1,4
What is a prerequisite for the ownCloud client to sync data into a pod?,ownCloud,"ownCloud, ownCloud, Spark Operator, Storage, Minio",1.0,True,en,1,4
How can you create and deploy a secret for the Postgres database user and password in Kubernetes?,Use case Omero,"Use case Omero, Postgres Operator Cloudnative-PG, Exposing Applications, MinIO Operator, Storing Kubernetes Secrets in Git",1.0,True,en,0,5
What are the two main components needed to run the Omero application in Kubernetes?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Tutorial pro Hello World, Hello world tutorial, Running Nextflow Pipelines in Kubernetes",1.0,True,en,2,3
Why is the second option of running Omero images manually preferred for Kubernetes over using docker-compose?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Harbor (hub.cerit.io), Add shell to an image without one, Dockerfile",1.0,True,en,1,4
What steps are necessary to ensure that the Omero server application can run in a managed Kubernetes environment?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Tutorial pro Hello World, Hello world tutorial, Exposing Applications",1.0,True,en,2,3
How can you deploy the Omero web interface to make it accessible from the internet?,Use case Omero,"Use case Omero, Spuštění aplikace Omero, Exposing Applications, Minio, Personal Monitoring",1.0,True,en,1,4
What are some potential reasons for a failed NGINX deployment on Kubernetes?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Limitations of Running Docker Images, Hello world tutorial, Exposing Applications, FAQ",1.0,True,en,0,5
What is the correct user ID and group ID for the `nginx-unprivileged` image?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Jak spustit webový server NGINX, Dockerfile, Omezení spouštění Docker obrazů, Harbor (hub.cerit.io)",1.0,True,en,2,3
How can you run an unprivileged NGINX image on this Kubernetes platform?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Limitations of Running Docker Images, Jak spustit webový server NGINX, Add shell to an image without one, Exposing Applications",1.0,True,en,1,4
What manifests are needed to expose the NGINX server to the internet?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Jak spustit webový server NGINX, Exposing Applications, Tutorial pro Hello World, Use case Omero",1.0,True,en,2,3
How do you add persistent storage to the NGINX deployment?,How to Run NGINX Web Server,"How to Run NGINX Web Server, Hello world tutorial, Use case Omero, Running Virtual Machine, Minio",1.0,True,en,0,5
How do you create a configuration file for Secure VPN on a Linux based OS?,VPN,"VPN, Wireguard, VPN, Jak spustit webový server NGINX, MinIO Operator",1.0,True,en,3,2
What command is used to activate the VPN tunnel on Linux?,VPN,"VPN, Personal Monitoring, VPN, Wireguard, Ansys",1.0,True,en,1,4
How can you deactivate the VPN tunnel on Linux?,VPN,"VPN, Desktop, VPN, Exposing Applications, Personal Monitoring",1.0,True,en,1,4
Where should the configuration file be stored on Windows?,VPN,"Desktop, JupyterHub, ShinySOM, Matlab, Ansys",,False,en,0,5
What steps are required to connect to Secure VPN on Windows?,VPN,"VPN, VPN, Ansys, Desktop, Personal Monitoring",1.0,True,en,1,4
How can a user access JupyterHub on the hub.cloud.e-infra.cz platform?,JupyterHub,"JupyterHub, JupyterHub, BinderHub, BinderHub, Vystavování aplikací",1.0,True,en,3,2
"What are the available pre-configured Docker images provided by JupyterHub, and what are they optimized for?",JupyterHub,"JupyterHub, BinderHub, JupyterHub, Jobs, Přehled platformy kontejnerů",1.0,True,en,2,3
What are the steps to start a custom JupyterLab environment with a personalized name?,JupyterHub,"JupyterHub, BinderHub, RStudio, Running Nextflow Pipelines in Kubernetes, Running Virtual Machine",1.0,True,en,0,5
What should a user do if they want to share a Jupyter notebook with another user or access it from a different browser session?,JupyterHub,"JupyterHub, BinderHub, Scipion, ownCloud, Samba Server",1.0,True,en,0,5
What is JupyterHub and what are its primary use cases?,JupyterHub,"JupyterHub, JupyterHub, BinderHub, RStudio, BinderHub",1.0,True,en,2,3
How can you preserve the content of the home directory when deleting and reinstalling the ShinySOM application?,ShinySOM,"ShinySOM, Minio, ownCloud, Matlab, RStudio",1.0,True,en,0,5
How do you access the running instance of ShinySOM after installation?,ShinySOM,"ShinySOM, RStudio, Moodle, Scipion, ShinySOM",1.0,True,en,1,4
What happens if the ShinySOM application exceeds the maximum CPU or RAM resources?,ShinySOM,"ShinySOM, RStudio, Ansys, Matlab, Desktop",1.0,True,en,0,5
What should you avoid using in the access password for ShinySOM?,ShinySOM,"ShinySOM, Use case Omero, ShinySOM, RStudio, Storing Kubernetes Secrets in Git",1.0,True,en,1,4
What steps are involved in installing the ShinySOM application?,ShinySOM,"ShinySOM, ShinySOM, RStudio, Scipion, ownCloud",1.0,True,en,1,4
How can you deploy a Pod with a WireGuard interface in Kubernetes?,Wireguard,"Wireguard, Hello world tutorial, FAQ, How to Run NGINX Web Server, Security Context",1.0,True,en,0,5
How can you verify the existence of the WireGuard interface in a Pod?,Wireguard,"Wireguard, Security Context, MinIO Operator, FAQ, MinIO Operator",1.0,True,en,1,4
What are the current limitations when configuring WireGuard in Kubernetes?,Wireguard,"Wireguard, Jobs, Exposing Applications, Limitations of Running Docker Images, MinIO Operator",1.0,True,en,0,5
What command is used to test connectivity to a WireGuard peer from a Pod?,Wireguard,"Wireguard, VPN, MinIO Operator, MinIO Operator, Postgres Operator Cloudnative-PG",1.0,True,en,2,3
What steps are involved in creating a Kubernetes Secret for a WireGuard private key?,Wireguard,"Wireguard, Exposing Applications, Jak spustit webový server NGINX, Storing Kubernetes Secrets in Git, Hello world tutorial",1.0,True,en,1,4
What are the steps to access the database from outside the Kubernetes cluster?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, MinIO Operator, Exposing Applications, GitLab Runner in Kubernetes",1.0,True,en,0,5
How can I enable automatic backups of my PostgreSQL database to S3 storage?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Moodle, Minio, Postgres Operator Cloudnative-PG, Hello world tutorial",1.0,True,en,1,4
How can I deploy a minimal PostgreSQL cluster using the Postgres Operator on Kubernetes?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Use case Omero, MinIO Operator, Spark Operator",1.0,True,en,1,4
How can I set up a high-availability PostgreSQL cluster using the Postgres Operator?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Use case Omero, Spuštění aplikace Omero, Spark Operator",1.0,True,en,2,3
What configuration is needed to use custom database credentials in a PostgreSQL deployment?,Postgres Operator Cloudnative-PG,"Postgres Operator Cloudnative-PG, Use case Omero, Moodle, phpMyAdmin, Postgres Operator Cloudnative-PG",1.0,True,en,1,4
Why is it not recommended to create namespaces using kubectl in Rancher?,Namespaces,"Projects, Namespaces, and Quotas, Rancher, Namespaces, Scipion, Namespaces",3.0,True,en,1,4
What is the purpose of namespaces in Kubernetes?,Namespaces,"Namespaces, Namespaces, Projects, Namespaces, and Quotas, Hello world tutorial, Rancher",1.0,True,en,1,4
What should a user do if they don't see their Personal Project or Namespace after logging into Rancher GUI?,Namespaces,"Namespaces, Rancher, Desktop, Projects, Namespaces, and Quotas, ShinySOM",1.0,True,en,0,5
How can a user create a new namespace in the Rancher GUI?,Namespaces,"Namespaces, Projects, Namespaces, and Quotas, Rancher, Namespaces, Desktop",1.0,True,en,1,4
Where can users check their namespaces in the Rancher interface?,Namespaces,"Namespaces, Rancher, Projects, Namespaces, and Quotas, Desktop, Namespaces",1.0,True,en,1,4
"What are the possible values for the restart policy in a Kubernetes job, and where can I find more information about them?",Jobs,"Jobs, Running Virtual Machine, GitLab Runner in Kubernetes, FAQ, Projects, Namespaces, and Quotas",1.0,True,en,0,5
Where should I specify the security context for a container in a Kubernetes job?,Jobs,"Security Context, Jobs, FAQ, MinIO Operator, MinIO Operator",2.0,True,en,1,4
What should be changed in the sample configuration before using it for a job in the cluster?,Jobs,"Jobs, Postgres Operator Cloudnative-PG, Postgres Operator Cloudnative-PG, Running Nextflow Pipelines in Kubernetes, Exposing Applications",1.0,True,en,1,4
What is the significance of using labels in Kubernetes jobs and pods?,Jobs,"Jobs, Hello world tutorial, Spuštění Nextflow Pipelines v Kubernetes, Namespaces, Logging",1.0,True,en,1,4
How can I define resource requests and limits for CPU and memory in a job configuration?,Jobs,"GPU and other Resources, RStudio, BinderHub, FAQ, GPU a další zdroje",,False,en,1,4
How does the synchronization process work between the Onedata spaces and Kubernetes volumes?,Scipion,"Scipion, Running Nextflow Pipelines in Kubernetes, Use case Omero, Scipion, Storage",1.0,True,en,1,4
What is the importance of selecting the `Customize Helm options before install` during the installation process?,Scipion,"Ansys, FAQ, Scipion, GitLab Runner in Kubernetes, Matlab",3.0,True,en,0,5
What are the quota limits for CPUs when running Scipion and how can they be adjusted?,Scipion,"Scipion, Projects, Namespaces, and Quotas, GPU a další zdroje, Scipion, GPU and other Resources",1.0,True,en,2,3
What happens to data stored outside the Onedata mounts when the Scipion application is deleted?,Scipion,"Scipion, ownCloud, Minio, Ansys, Scipion",1.0,True,en,1,4
What should be filled in as the first item on the Scipion application installation form?,Scipion,"Scipion, Scipion, Desktop, ShinySOM, Minio",1.0,True,en,1,4
How can I customize the Docker image used for my BinderHub notebook instances?,BinderHub,"BinderHub, JupyterHub, BinderHub, Building Docker containers with Gitlab, Harbor (hub.cerit.io)",1.0,True,en,1,4
What are the default resource limits for memory and CPU when using BinderHub?,BinderHub,"BinderHub, GPU and other Resources, RStudio, FAQ, BinderHub",1.0,True,en,1,4
How do I authenticate to use the CERIT-SC BinderHub instance?,BinderHub,"BinderHub, Storage, Harbor (hub.cerit.io), BinderHub, Storage Secrets",1.0,True,en,1,4
What should I do if I encounter an unknown error while trying to spawn a notebook in BinderHub?,BinderHub,"BinderHub, JupyterHub, JupyterHub, BinderHub, FAQ",1.0,True,en,3,2
What is the path for the persistent volume where I should save data for reuse across different BinderHub instances?,BinderHub,"BinderHub, Hello world tutorial, JupyterHub, Storage, ownCloud",1.0,True,en,0,5
"What should I do if `nvidia-smi` returns ""command not found"" due to missing GPU requests?",FAQ,"Running Virtual Machine, FAQ, Spuštění Virtuálního Stroje, GPU and other Resources, FAQ",2.0,True,en,2,3
How can I fix a CreateContainerConfigError related to a container running as root?,FAQ,"Limitations of Running Docker Images, Omezení spouštění Docker obrazů, FAQ, Running Nextflow Pipelines in Kubernetes, Dockerfile",3.0,True,en,1,4
What should be included in the resource section to avoid deployment failure due to missing resources?,FAQ,"FAQ, Projects, Namespaces, and Quotas, Hello world tutorial, FAQ, RStudio",1.0,True,en,1,4
How can I resolve an error indicating that my Pod's memory request exceeds the available quota?,FAQ,"FAQ, Running Nextflow Pipelines in Kubernetes, Projects, Namespaces, and Quotas, GPU and other Resources, Exposing Applications",1.0,True,en,0,5
What steps should I take to address a PodSecurity violation error related to privilege escalation and user permissions?,FAQ,"FAQ, MinIO Operator, MinIO Operator, Security Context, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
How can you mount your MetaCentrum home in Matlab version v9.11.1 and above without a password?,Matlab,"Matlab, RStudio, Ansys, Desktop, Storage Secrets",1.0,True,en,0,5
What should you do if you need more than the default number of guaranteed CPUs for Matlab?,Matlab,"Matlab, Ansys, RStudio, JupyterHub, Rancher Applications",1.0,True,en,0,5
How can you ensure that the content of the home directory is preserved when reinstalling the Matlab application?,Matlab,"Matlab, RStudio, Minio, Ansys, ownCloud",1.0,True,en,0,5
"What are the two display methods available for accessing Matlab, and what are their differences?",Matlab,"JupyterHub, Matlab, Matlab, Foldify, Samba Server",2.0,True,en,1,4
What steps should you follow to delete a running Matlab instance while preserving the home directory data?,Matlab,"Matlab, Ansys, ShinySOM, JupyterHub, ownCloud",1.0,True,en,0,5
"What is the limit for guaranteed CPUs in the default project, and what should I do if I need more?",Desktop,"Ansys, RStudio, Desktop, ShinySOM, Rancher Applications",3.0,True,en,0,5
How can I connect e-infra storage to the application and what credentials are required?,Desktop,"Matlab, Minio, RStudio, Ansys, Desktop",5.0,True,en,0,5
How can I preserve the contents of the home directory when reinstalling the desktop application?,Desktop,"Minio, Matlab, ownCloud, ShinySOM, Desktop",5.0,True,en,0,5
"Which display protocols are available for the desktop application, and what are the differences between them?",Desktop,"Desktop, Osobní monitorování, Matlab, Ansys, Scipion",1.0,True,en,1,4
What happens if the application exceeds the maximum CPU or RAM resources?,Desktop,"ShinySOM, Ansys, RStudio, Desktop, Matlab",4.0,True,en,0,5
What should users do if they want to use the infrastructure for commercial research?,How to get Access,"How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Exposing Applications, Scipion, Samba Server",1.0,True,en,0,5
How can a user apply for a MetaCentrum account for the first time?,How to get Access,"How to get Access, Matlab, Storage Secrets, Ansys, Jak získat přístup",1.0,True,en,1,4
"What is the required acknowledgement formula for publications created with the support of MetaCentrum, CERIT-SC, and/or Elixir CZ?",How to get Access,"How to get Access, Jak získat přístup, News, Contacts, Certifikát",1.0,True,en,2,3
When does a user account expire and what happens if it is not prolonged?,How to get Access,"How to get Access, JupyterHub, ShinySOM, Storage Secrets, Limitations of Running Docker Images",1.0,True,en,0,5
Who is eligible for free access to the CERIT-SC Kubernetes platform and Rancher UI?,How to get Access,"How to get Access, Welcome to the CERIT-SC Kubernetes Container Platform, Rancher, Requesting a Project, Access Control, Running Virtual Machine",1.0,True,en,0,5
How can users access the CERIT-SC Kubernetes Container Platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, How to get Access, Contacts, GitLab Runner in Kubernetes, Harbor (hub.cerit.io)",1.0,True,en,0,5
What examples of applications or workflows are mentioned in the platform's documentation?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Přehled platformy kontejnerů, Rancher, Rancher Applications, Namespaces",1.0,True,en,3,2
What types of networking technology does the platform support?,Welcome to the CERIT-SC Kubernetes Container Platform,"Exposing Applications, Hello world tutorial, MinIO Operator, MinIO Operator, Welcome to the CERIT-SC Kubernetes Container Platform",5.0,True,en,1,4
What is the underlying orchestrator used in the CERIT-SC Kubernetes Container Platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Welcome to the CERIT-SC Kubernetes Container Platform, Storage, Contacts, Úložiště, Running Nextflow Pipelines in Kubernetes",1.0,True,en,1,4
What options are available for deploying applications on the platform?,Welcome to the CERIT-SC Kubernetes Container Platform,"Scipion, Welcome to the CERIT-SC Kubernetes Container Platform, Exposing Applications, Desktop, Use case Omero",2.0,True,en,0,5
How does WES interact with TES-compatible execution backends?,TES/WES,"TES/WES, TES/WES, Running Nextflow Pipelines in Kubernetes, GitLab Runner in Kubernetes, Spuštění Nextflow Pipelines v Kubernetes",1.0,True,en,2,3
What is the purpose of the WES microservice?,TES/WES,"TES/WES, TES/WES, Hello world tutorial, Rancher, Welcome to the CERIT-SC Kubernetes Container Platform",1.0,True,en,2,3
Where can I access the TESK endpoint in the Czech infrastructure?,TES/WES,"Vystavování aplikací, Tutorial pro Hello World, TES/WES, TES/WES, Certifikát",3.0,True,en,4,1
What is TESK and where can I find its implementation?,TES/WES,"TES/WES, TES/WES, Vystavování aplikací, Úložiště, Certifikát",1.0,True,en,4,1
Where can I find the endpoint for WES in the Czech infrastructure?,TES/WES,"TES/WES, TES/WES, Tutorial pro Hello World, Vystavování aplikací, Contacts",1.0,True,en,3,2
How can you use Docker images from the GitLab Container Registry if the project is public?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab, Harbor (hub.cerit.io), Dockerfile",1.0,True,en,2,3
What is the role of the `$CI_REGISTRY` variable in the GitLab CI/CD pipeline configuration?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, GitLab Runner in Kubernetes, Dockerfile, Dockerfile",1.0,True,en,2,3
What are the prerequisites needed to build Docker containers with GitLab?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab, GitLab Runner in Kubernetes, GitLab Kubernetes Agent",1.0,True,en,1,4
How can you set up a CI/CD pipeline in GitLab to build Docker images?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Dockerfile, Vytváření Docker kontejnerů s GitLab, GitLab Runner in Kubernetes, Harbor (hub.cerit.io)",1.0,True,en,1,4
What steps are necessary to upload a Docker image to a custom container registry in GitLab?,Building Docker containers with Gitlab,"Building Docker containers with Gitlab, Vytváření Docker kontejnerů s GitLab, Dockerfile, Harbor (hub.cerit.io), Dockerfile",1.0,True,en,2,3
What are the prerequisites for storing Kubernetes Secrets using the method described?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Exposing Applications, Wireguard, MinIO Operator, Jak spustit webový server NGINX",1.0,True,en,1,4
How does the encryption process ensure that a Sealed Secret can only be installed in its intended namespace?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Ukládání Kubernetes Secrets do Gitu, Storage, Úložiště, MinIO Operator",1.0,True,en,2,3
How can you transform a Kubernetes Secret into a Sealed Secret?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Exposing Applications, Jak spustit webový server NGINX, MinIO Operator, Running Virtual Machine",1.0,True,en,1,4
How can Kubernetes Secrets be stored securely in a git repository?,Storing Kubernetes Secrets in Git,"Storing Kubernetes Secrets in Git, Exposing Applications, GitLab Runner in Kubernetes, GitLab Kubernetes Agent, Certificate",1.0,True,en,0,5
What does the `kubeseal` command do?,Storing Kubernetes Secrets in Git,"Kubectl, GitLab Kubernetes Agent, Wireguard, Running Virtual Machine, JupyterHub",,False,en,0,5
What is the recommended method for creating a new Namespace to ensure it appears in the Rancher UI?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Namespaces, Rancher, Desktop, Namespaces",1.0,True,en,1,4
What happens if a running container exceeds its CPU or Memory limits?,"Projects, Namespaces, and Quotas","Ansys, Projects, Namespaces, and Quotas, Matlab, GPU and other Resources, ShinySOM",2.0,True,en,0,5
How can a user request a new project with larger quotas?,"Projects, Namespaces, and Quotas","Requesting a Project, Access Control, Projects, Namespaces, and Quotas, Running Nextflow Pipelines in Kubernetes, FAQ, Žádost o projekt, řízení přístupu",2.0,True,en,1,4
What are the two options if a user needs more resources than the Personal Project quotas allow?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Requesting a Project, Access Control, GPU and other Resources, RStudio, FAQ",1.0,True,en,0,5
What are the default CPU and Memory quotas for a Personal Project and default Namespace?,"Projects, Namespaces, and Quotas","Projects, Namespaces, and Quotas, Projekty, Namespaces a Kvóty, RStudio, Rancher, Desktop",1.0,True,en,1,4
What are the two types of resource limits discussed in the documentation?,GPU and other Resources,"GPU and other Resources, Projects, Namespaces, and Quotas, BinderHub, FAQ, GPU a další zdroje",1.0,True,en,1,4
How can you request a specific type of GPU when deploying a Pod?,GPU and other Resources,"GPU and other Resources, FAQ, Running Virtual Machine, Running Nextflow Pipelines in Kubernetes, Projects, Namespaces, and Quotas",1.0,True,en,0,5
How can you increase the shared memory size for a container?,GPU and other Resources,"GPU and other Resources, Running Virtual Machine, Projects, Namespaces, and Quotas, Jobs, FAQ",1.0,True,en,0,5
What is the purpose of specifying the `ephemeral-storage` resource?,GPU and other Resources,"Storage, Úložiště, Hello world tutorial, Use case Omero, Projects, Namespaces, and Quotas",,False,en,1,4
